,display_name,ds_id,id,name,state,vocabulary_id
1408,Apertium,f4557027-fb3d-4768-aa6f-2fdf5de444ce,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1409,Romanian,f4557027-fb3d-4768-aa6f-2fdf5de444ce,65da59b6-23a9-48b5-a86d-7fc9343ef5c6,Romanian,active,
1410,Spanish,f4557027-fb3d-4768-aa6f-2fdf5de444ce,485672bd-d8ff-4f8c-80f1-6639f24eb1d5,Spanish,active,
1411,bilingual,f4557027-fb3d-4768-aa6f-2fdf5de444ce,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1412,dictionary,f4557027-fb3d-4768-aa6f-2fdf5de444ce,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1413,lemon,f4557027-fb3d-4768-aa6f-2fdf5de444ce,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1414,lexicon,f4557027-fb3d-4768-aa6f-2fdf5de444ce,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1415,linguistic lod,f4557027-fb3d-4768-aa6f-2fdf5de444ce,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1416,linguistics,f4557027-fb3d-4768-aa6f-2fdf5de444ce,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1417,llod,f4557027-fb3d-4768-aa6f-2fdf5de444ce,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1418,lod,f4557027-fb3d-4768-aa6f-2fdf5de444ce,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1419,multilingual,f4557027-fb3d-4768-aa6f-2fdf5de444ce,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1420,rdf,f4557027-fb3d-4768-aa6f-2fdf5de444ce,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1421,translation,f4557027-fb3d-4768-aa6f-2fdf5de444ce,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1422,Apertium,ee4190ea-5f24-4cae-a34d-47386ec41c10,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1423,English,ee4190ea-5f24-4cae-a34d-47386ec41c10,78beaf5b-e64d-4361-804b-228d2a075dcf,English,active,
1424,Galician,ee4190ea-5f24-4cae-a34d-47386ec41c10,b075c3bc-6c1b-4361-a844-5d42c5b471ab,Galician,active,
1425,bilingual,ee4190ea-5f24-4cae-a34d-47386ec41c10,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1426,dictionary,ee4190ea-5f24-4cae-a34d-47386ec41c10,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1427,lemon,ee4190ea-5f24-4cae-a34d-47386ec41c10,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1428,lexicon,ee4190ea-5f24-4cae-a34d-47386ec41c10,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1429,linguistic lod,ee4190ea-5f24-4cae-a34d-47386ec41c10,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1430,linguistics,ee4190ea-5f24-4cae-a34d-47386ec41c10,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1431,llod,ee4190ea-5f24-4cae-a34d-47386ec41c10,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1432,lod,ee4190ea-5f24-4cae-a34d-47386ec41c10,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1433,multilingual,ee4190ea-5f24-4cae-a34d-47386ec41c10,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1434,rdf,ee4190ea-5f24-4cae-a34d-47386ec41c10,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1435,translation,ee4190ea-5f24-4cae-a34d-47386ec41c10,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1436,Apertium,f3993833-84dc-4350-93b1-47848c212607,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1437,Portuguese,f3993833-84dc-4350-93b1-47848c212607,c8206347-0774-4fb4-a9f0-9fc3bb9882e2,Portuguese,active,
1438,Spanish,f3993833-84dc-4350-93b1-47848c212607,485672bd-d8ff-4f8c-80f1-6639f24eb1d5,Spanish,active,
1439,bilingual,f3993833-84dc-4350-93b1-47848c212607,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1440,dictionary,f3993833-84dc-4350-93b1-47848c212607,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1441,lemon,f3993833-84dc-4350-93b1-47848c212607,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1442,lexicon,f3993833-84dc-4350-93b1-47848c212607,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1443,linguistic lod,f3993833-84dc-4350-93b1-47848c212607,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1444,linguistics,f3993833-84dc-4350-93b1-47848c212607,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1445,llod,f3993833-84dc-4350-93b1-47848c212607,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1446,lod,f3993833-84dc-4350-93b1-47848c212607,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1447,multilingual,f3993833-84dc-4350-93b1-47848c212607,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1448,rdf,f3993833-84dc-4350-93b1-47848c212607,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1449,translation,f3993833-84dc-4350-93b1-47848c212607,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1450,Apertium,37b85896-f13b-41c4-89ce-b7447fbaf52b,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1451,French,37b85896-f13b-41c4-89ce-b7447fbaf52b,8ad655f4-8ee0-458e-b772-4211fda2ced5,French,active,
1452,Spanish,37b85896-f13b-41c4-89ce-b7447fbaf52b,485672bd-d8ff-4f8c-80f1-6639f24eb1d5,Spanish,active,
1453,bilingual,37b85896-f13b-41c4-89ce-b7447fbaf52b,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1454,dictionary,37b85896-f13b-41c4-89ce-b7447fbaf52b,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1455,lemon,37b85896-f13b-41c4-89ce-b7447fbaf52b,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1456,lexicon,37b85896-f13b-41c4-89ce-b7447fbaf52b,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1457,linguistic lod,37b85896-f13b-41c4-89ce-b7447fbaf52b,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1458,linguistics,37b85896-f13b-41c4-89ce-b7447fbaf52b,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1459,llod,37b85896-f13b-41c4-89ce-b7447fbaf52b,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1460,lod,37b85896-f13b-41c4-89ce-b7447fbaf52b,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1461,multilingual,37b85896-f13b-41c4-89ce-b7447fbaf52b,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1462,rdf,37b85896-f13b-41c4-89ce-b7447fbaf52b,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1463,translation,37b85896-f13b-41c4-89ce-b7447fbaf52b,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1464,Apertium,10bc1401-7976-45e0-8271-61a824b249d6,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1465,Galician,10bc1401-7976-45e0-8271-61a824b249d6,b075c3bc-6c1b-4361-a844-5d42c5b471ab,Galician,active,
1466,Spanish,10bc1401-7976-45e0-8271-61a824b249d6,485672bd-d8ff-4f8c-80f1-6639f24eb1d5,Spanish,active,
1467,bilingual,10bc1401-7976-45e0-8271-61a824b249d6,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1468,dictionary,10bc1401-7976-45e0-8271-61a824b249d6,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1469,lemon,10bc1401-7976-45e0-8271-61a824b249d6,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1470,lexicon,10bc1401-7976-45e0-8271-61a824b249d6,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1471,linguistic lod,10bc1401-7976-45e0-8271-61a824b249d6,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1472,linguistics,10bc1401-7976-45e0-8271-61a824b249d6,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1473,llod,10bc1401-7976-45e0-8271-61a824b249d6,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1474,lod,10bc1401-7976-45e0-8271-61a824b249d6,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1475,multilingual,10bc1401-7976-45e0-8271-61a824b249d6,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1476,rdf,10bc1401-7976-45e0-8271-61a824b249d6,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1477,translation,10bc1401-7976-45e0-8271-61a824b249d6,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1478,Apertium,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1479,Catalan,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,c3322d82-0d2f-4243-bd3e-f727b1e77a7e,Catalan,active,
1480,French,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,8ad655f4-8ee0-458e-b772-4211fda2ced5,French,active,
1481,bilingual,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1482,dictionary,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1483,lemon,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1484,lexicon,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1485,linguistic lod,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1486,linguistics,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1487,llod,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1488,lod,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1489,multilingual,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1490,rdf,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1491,translation,d1280cda-5c0e-44cc-a8d5-55b53d842fcb,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1492,Apertium,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1493,Catalan,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,c3322d82-0d2f-4243-bd3e-f727b1e77a7e,Catalan,active,
1494,Italian,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,1bee3604-7de0-4e07-a9a3-db71add0fc28,Italian,active,
1495,bilingual,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1496,dictionary,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1497,lemon,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1498,lexicon,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1499,linguistic lod,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1500,linguistics,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1501,llod,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1502,lod,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1503,multilingual,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1504,rdf,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1505,translation,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1506,English,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,78beaf5b-e64d-4361-804b-228d2a075dcf,English,active,
1507,Spanish,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,485672bd-d8ff-4f8c-80f1-6639f24eb1d5,Spanish,active,
1508,apertium,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,83e607cd-f8ac-4c12-ac13-ba5db9c6aef4,apertium,active,
1509,bilingual,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1510,dictionary,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1511,lemon,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1512,lexicon,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1513,linguistic lod,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1514,linguistics,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1515,llod,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1516,lod,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1517,multilingual,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1518,rdf,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1519,translation,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1520,Apertium,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1521,Catalan,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,c3322d82-0d2f-4243-bd3e-f727b1e77a7e,Catalan,active,
1522,Esperanto,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,357e89d2-5adb-4082-a49c-2b46e7bf43f7,Esperanto,active,
1523,bilingual,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1524,dictionary,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1525,lemon,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1526,lexicon,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1527,linguistic lod,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1528,linguistics,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1529,llod,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1530,lod,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1531,multilingual,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1532,rdf,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1533,translation,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1534,Apertium,c6e286f0-ccec-49a4-8331-3580faf41352,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1535,English,c6e286f0-ccec-49a4-8331-3580faf41352,78beaf5b-e64d-4361-804b-228d2a075dcf,English,active,
1536,Esperanto,c6e286f0-ccec-49a4-8331-3580faf41352,357e89d2-5adb-4082-a49c-2b46e7bf43f7,Esperanto,active,
1537,bilingual,c6e286f0-ccec-49a4-8331-3580faf41352,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1538,dictionary,c6e286f0-ccec-49a4-8331-3580faf41352,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1539,lemon,c6e286f0-ccec-49a4-8331-3580faf41352,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1540,lexicon,c6e286f0-ccec-49a4-8331-3580faf41352,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1541,linguistic lod,c6e286f0-ccec-49a4-8331-3580faf41352,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1542,linguistics,c6e286f0-ccec-49a4-8331-3580faf41352,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1543,llod,c6e286f0-ccec-49a4-8331-3580faf41352,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1544,lod,c6e286f0-ccec-49a4-8331-3580faf41352,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1545,multilingual,c6e286f0-ccec-49a4-8331-3580faf41352,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1546,rdf,c6e286f0-ccec-49a4-8331-3580faf41352,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1547,translation,c6e286f0-ccec-49a4-8331-3580faf41352,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1548,Apertium,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1549,Esperanto,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,357e89d2-5adb-4082-a49c-2b46e7bf43f7,Esperanto,active,
1550,Spanish,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,485672bd-d8ff-4f8c-80f1-6639f24eb1d5,Spanish,active,
1551,bilingual,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1552,dictionary,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1553,lemon,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1554,lexicon,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1555,linguistic lod,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1556,linguistics,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1557,llod,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1558,lod,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1559,multilingual,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1560,rdf,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1561,translation,c2bf8480-b8d6-4e93-adf1-e03a13bb65be,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1562,Apertium,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1563,Esperanto,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,357e89d2-5adb-4082-a49c-2b46e7bf43f7,Esperanto,active,
1564,French,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,8ad655f4-8ee0-458e-b772-4211fda2ced5,French,active,
1565,bilingual,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1566,dictionary,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1567,lemon,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1568,lexicon,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1569,linguistic lod,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1570,linguistics,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1571,llod,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1572,lod,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1573,multilingual,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1574,rdf,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1575,translation,aee9967b-cc91-4a44-a2ae-16b3ce7ce118,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1576,Apertium,b1171ccc-b21b-438d-a44a-3ae2b58798ef,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1577,Aragonese,b1171ccc-b21b-438d-a44a-3ae2b58798ef,77eed845-8fe7-4696-9f4c-14c8b057508d,Aragonese,active,
1578,Spanish,b1171ccc-b21b-438d-a44a-3ae2b58798ef,485672bd-d8ff-4f8c-80f1-6639f24eb1d5,Spanish,active,
1579,bilingual,b1171ccc-b21b-438d-a44a-3ae2b58798ef,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1580,dictionary,b1171ccc-b21b-438d-a44a-3ae2b58798ef,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1581,lemon,b1171ccc-b21b-438d-a44a-3ae2b58798ef,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1582,lexicon,b1171ccc-b21b-438d-a44a-3ae2b58798ef,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1583,linguistic lod,b1171ccc-b21b-438d-a44a-3ae2b58798ef,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1584,linguistics,b1171ccc-b21b-438d-a44a-3ae2b58798ef,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1585,llod,b1171ccc-b21b-438d-a44a-3ae2b58798ef,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1586,lod,b1171ccc-b21b-438d-a44a-3ae2b58798ef,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1587,multilingual,b1171ccc-b21b-438d-a44a-3ae2b58798ef,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1588,rdf,b1171ccc-b21b-438d-a44a-3ae2b58798ef,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1589,translation,b1171ccc-b21b-438d-a44a-3ae2b58798ef,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1590,Apertium,1fa9a9f1-34b1-4861-96ec-857aa87ed804,179b6333-9c08-4cdb-9443-fe96654dc80e,Apertium,active,
1591,Basque,1fa9a9f1-34b1-4861-96ec-857aa87ed804,23d73bbf-7f2e-4c37-9721-0aa9a71421c0,Basque,active,
1592,English,1fa9a9f1-34b1-4861-96ec-857aa87ed804,78beaf5b-e64d-4361-804b-228d2a075dcf,English,active,
1593,bilingual,1fa9a9f1-34b1-4861-96ec-857aa87ed804,6c2370fc-6d05-4263-9e1e-508c5c9f3ca8,bilingual,active,
1594,dictionary,1fa9a9f1-34b1-4861-96ec-857aa87ed804,43604811-91ee-49f7-bc53-8d2c569f4340,dictionary,active,
1595,lemon,1fa9a9f1-34b1-4861-96ec-857aa87ed804,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
1596,lexicon,1fa9a9f1-34b1-4861-96ec-857aa87ed804,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
1597,linguistic lod,1fa9a9f1-34b1-4861-96ec-857aa87ed804,c21d4dba-8de9-4554-a7e2-f92eedefbfd5,linguistic lod,active,
1598,linguistics,1fa9a9f1-34b1-4861-96ec-857aa87ed804,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
1599,llod,1fa9a9f1-34b1-4861-96ec-857aa87ed804,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
1600,lod,1fa9a9f1-34b1-4861-96ec-857aa87ed804,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
1601,multilingual,1fa9a9f1-34b1-4861-96ec-857aa87ed804,4f87007f-a7bd-489d-8e54-e935b3daa814,multilingual,active,
1602,rdf,1fa9a9f1-34b1-4861-96ec-857aa87ed804,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
1603,translation,1fa9a9f1-34b1-4861-96ec-857aa87ed804,d9a14985-13b1-489b-8ac1-3931bc47f8e8,translation,active,
1604,OWL,22fed540-54ff-4f42-993f-6143363e0bff,0a653c70-4798-4c3b-98f2-c080d855887d,OWL,active,
1605,RDF,22fed540-54ff-4f42-993f-6143363e0bff,2c575a26-b603-405b-a4aa-372784fc6ac7,RDF,active,
1606,SPARQL,22fed540-54ff-4f42-993f-6143363e0bff,7ee105e2-130d-456e-897f-ab88e08a81b7,SPARQL,active,
1607,agriculture,22fed540-54ff-4f42-993f-6143363e0bff,e0f6dee1-dd9c-4698-b309-513901773417,agriculture,active,
1608,business,22fed540-54ff-4f42-993f-6143363e0bff,751cb528-1645-4140-b179-d72c4ceb763e,business,active,
1609,denmark,22fed540-54ff-4f42-993f-6143363e0bff,fa1713ea-9ae7-4948-a6cf-3d98cbe0e04e,denmark,active,
